"name","pointx_class","lat","lon","poi_class","Entertainment","Gambling","Sports","id"
"William Hill",4220279,51.6102872865066,0.0218236577620985,"Gambling",0,1,0,2272
"William Hill",4220279,51.5054711442861,-0.418791534016842,"Gambling",0,1,0,2273
"William Hill",4220279,51.4901090289843,-0.206203650504173,"Gambling",0,1,0,2274
"William Hill",4220279,51.4076589474141,-0.105214795745805,"Gambling",0,1,0,2275
"William Hill",4220279,51.541003019359,0.148290041015214,"Gambling",0,1,0,2276
"William Hill",4220279,51.5159686407012,-0.164759969894952,"Gambling",0,1,0,2277
"William Hill",4220279,51.5097860448446,-0.286909311081499,"Gambling",0,1,0,2278
"William Hill",4220279,51.5086430519933,-0.337460221532435,"Gambling",0,1,0,2279
"William Hill",4220279,51.4187238167446,0.118301645034252,"Gambling",0,1,0,2280
"William Hill",4220279,51.333803440286,-0.267536488966735,"Gambling",0,1,0,2281
"William Hill",4220279,51.4759264490829,-0.0360733347151862,"Gambling",0,1,0,2282
"William Hill",4220279,51.3818961175462,-0.284489004861932,"Gambling",0,1,0,2283
"Nags Head Gentlemens Venue",4250825,51.5165109420957,-0.0691504188439373,"Entertainment",1,0,0,2284
"Aspire",4240293,51.6302431571382,-0.310263019315353,"Sports",0,0,1,2285
"Walton Firs Activity Centre",4230770,51.3389580999214,-0.430824421047191,"Sports",0,0,1,2286
"Spots & Stripes Pool Club",4240301,51.503982197479,-0.100355856198664,"Sports",0,0,1,2287
"Scot Baker",4210273,51.4264014291938,-0.201205178122973,"Entertainment",1,0,0,2288
"Blossom House",4210271,51.5631724842125,-0.356637333029106,"Entertainment",1,0,0,2289
"Purley Bury Bowling Club",4240290,51.3378881282211,-0.103786107205691,"Sports",0,0,1,2290
"Georgians Tennis Club",4240305,51.5845025200306,-0.136392900031435,"Sports",0,0,1,2291
"Epsom River Club",4240301,51.3341269247477,-0.265514519255128,"Sports",0,0,1,2292
"Aesop's Touring Theatre Company",4210273,51.3320063187968,-0.541405098161019,"Entertainment",1,0,0,2293
"Muzika",4210273,51.5986774467496,-0.197321513297913,"Entertainment",1,0,0,2294
"Eventwise",4210273,51.5027365092304,-0.0912595124899159,"Entertainment",1,0,0,2295
"Wot's That Smell Ltd",4210273,51.5245314471428,-0.081482566304769,"Entertainment",1,0,0,2296
"Collier Row Catholic Club",4250314,51.5966776242813,0.159301292232086,"Entertainment",1,0,0,2297
"Apex Centre & TVapex Studio",4250762,51.5608032900241,0.0814481557024755,"Entertainment",1,0,0,2298
"St Matthews Conference Centre",4250762,51.4969407958109,-0.13061650089257,"Entertainment",1,0,0,2299
"Betfred",4220279,51.5004898946681,-0.0979955138447418,"Gambling",0,1,0,2300
"Redbridge Cycling Centre",4240298,51.6058302547939,0.127999445910143,"Sports",0,0,1,2301
"For Your Eyes Only",4250825,51.5227731680778,-0.0869189038602701,"Entertainment",1,0,0,2302
"Edmonton Leisure Centre",4240293,51.6242671826798,-0.0603604275773731,"Sports",0,0,1,2303
"Hackney Venues",4210273,51.5614988971768,-0.0838513142152366,"Entertainment",1,0,0,2304
"Weybourne Gymnastics Club",4250314,51.3588970580028,-0.485699251421821,"Entertainment",1,0,0,2305
"The Vantage Point Group",4210273,51.4188256235518,-0.198188949037382,"Entertainment",1,0,0,2306
"M S C Events Ltd",4210273,51.4820128388364,-0.181490522947191,"Entertainment",1,0,0,2307
"Genting Casino",4220280,51.5127925526242,-0.130486461862296,"Gambling",0,1,0,2308
"Egg London",4250312,51.5417718849064,-0.125196230114644,"Entertainment",1,0,0,2309
"Gymboree Play & Music",4210271,51.2905264554505,0.168490157799349,"Entertainment",1,0,0,2310
"Elm Grove Hall",4240293,51.3836563283584,-0.415227207541489,"Sports",0,0,1,2311
"P I Capital Ltd",4210273,51.5063290119761,-0.138532361473865,"Entertainment",1,0,0,2312
"Tooting Leisure Centre",4240293,51.4293244983337,-0.173673032891854,"Sports",0,0,1,2313
"The Ritz Club",4220280,51.5071670579865,-0.141420577862037,"Gambling",0,1,0,2314
"Ray's Playhouse Ltd",4210271,51.4734427454891,-0.187864696997959,"Entertainment",1,0,0,2315
"Laser Planet Watford Ltd",4230283,51.6590969245924,-0.400663749953459,"Sports",0,0,1,2316
"Virgin Active Health Club",4240293,51.5593238941488,-0.209869610231433,"Sports",0,0,1,2317
"UK Live Entertainment",4210273,51.4943943131903,-0.0925444133562179,"Entertainment",1,0,0,2318
"Talbot Productions Ltd",4210273,51.5132160008438,-0.134490084832107,"Entertainment",1,0,0,2319
"Crystals",4250312,51.3988666060482,-0.0871048585499982,"Entertainment",1,0,0,2320
"Liquid & Envy",4250312,51.5442409421246,-0.474276699756318,"Entertainment",1,0,0,2321
"Virgin Active Health Club",4240293,51.514763382593,-0.0854241208757246,"Sports",0,0,1,2322
"Smart Space UK Ltd",4210273,51.5367928931611,-0.139495889165359,"Entertainment",1,0,0,2323
"Coral Bookmakers",4220279,51.5185758280064,-0.167595557167893,"Gambling",0,1,0,2324
"Coral Bookmakers",4220279,51.3982311904166,-0.0994515312952063,"Gambling",0,1,0,2325
"Coral Bookmakers",4220279,51.4865476835124,-0.300113947689342,"Gambling",0,1,0,2326
"Coral Bookmakers",4220279,51.5089380974782,-0.0099105029501527,"Gambling",0,1,0,2327
"Coral Bookmakers",4220279,51.3933449241241,-0.303356505340519,"Gambling",0,1,0,2328
"The Model Railway Club",4250314,51.5315222424787,-0.116887355758385,"Entertainment",1,0,0,2329
"E T C Venues",4250762,51.5189631016392,-0.0876407131444982,"Entertainment",1,0,0,2330
"Coral Bookmakers",4220279,51.5846477931394,-0.279591726848325,"Gambling",0,1,0,2331
"Coral Bookmakers",4220279,51.5815784084162,-0.333601830394765,"Gambling",0,1,0,2332
"Coral Bookmakers",4220279,51.57189022082,-0.412542903975422,"Gambling",0,1,0,2333
"Coral Bookmakers",4220279,51.5118446229116,-0.12968939636075,"Gambling",0,1,0,2334
"Coral Bookmakers",4220279,51.4928166211004,-0.176522886599992,"Gambling",0,1,0,2335
"Forest Farm",4230321,51.6013498289095,0.141115629468044,"Sports",0,0,1,2336
"Coral Bookmakers",4220279,51.3686882594886,-0.26570302261234,"Gambling",0,1,0,2337
"Coral Bookmakers",4220279,51.6261902590672,-0.269082036050508,"Gambling",0,1,0,2338
"Coral Bookmakers",4220279,51.5163180617563,-0.0820583251040228,"Gambling",0,1,0,2339
"Coral Bookmakers",4220279,51.492967589778,-0.193832339530249,"Gambling",0,1,0,2340
"Coral Bookmakers",4220279,51.5982324046035,-0.278183227587494,"Gambling",0,1,0,2341
"Coral Bookmakers",4220279,51.3910196914938,-0.504761250727657,"Gambling",0,1,0,2342
"Club Oops",4250312,51.5134622787406,-0.0713258758338789,"Entertainment",1,0,0,2343
"Coulsdon Comrades Club",4250314,51.3197443562734,-0.139336339655582,"Entertainment",1,0,0,2344
"Technical & Event Services",4210273,51.3345399411521,-0.0892237486269282,"Entertainment",1,0,0,2345
"Tooting Arena",4240302,51.4355610588003,-0.160402172521586,"Sports",0,0,1,2346
"Parkfield the Hyde & Childs Hill Children's Centre",4210271,51.5768077357566,-0.232950790773947,"Entertainment",1,0,0,2347
"Cashino",4220280,51.5159614142969,-0.0707302653090587,"Gambling",0,1,0,2348
"Leicester Square Theatre",4250315,51.5113385839415,-0.130099231119181,"Entertainment",1,0,0,2349
"Music Palace",4250315,51.5818309250259,-0.119989981378725,"Entertainment",1,0,0,2350
"Hurricane Room",4240301,51.5892136459621,-0.253867788551147,"Sports",0,0,1,2351
"The Black Heart",4240302,51.5388267608528,-0.141864366473483,"Sports",0,0,1,2352
"Sweatbox",4240293,51.5148669891848,-0.138789636724783,"Sports",0,0,1,2353
"The Outward Bound Trust",4230770,51.5002986582479,-0.107296647946532,"Sports",0,0,1,2354
"Tag Events",4210273,51.5329754688792,-0.207936182662712,"Entertainment",1,0,0,2355
"Opera Holland Park",4250315,51.4942472128106,-0.201027947608034,"Entertainment",1,0,0,2356
"Last Supper",4210273,51.4976854051219,-0.0991784011830843,"Entertainment",1,0,0,2357
"A E G Live",4210273,51.5061906922631,-0.137183476239309,"Entertainment",1,0,0,2358
"Summit Events",4210273,51.4922432950481,-0.120278298989773,"Entertainment",1,0,0,2359
"The Camden Assembly",4250315,51.5431168647102,-0.149304145822189,"Entertainment",1,0,0,2360
"Royal Casino Slots",4220277,51.6563442810373,-0.274189042591583,"Entertainment",1,0,0,2361
"Templeton Events",4210273,51.4870547246901,-0.149688158637547,"Entertainment",1,0,0,2362
"The Illusioneer",4210273,51.4563515584434,-0.101716490071939,"Entertainment",1,0,0,2363
"Coral Bookmakers",4220279,51.3736383826577,-0.0995937240343638,"Gambling",0,1,0,2364
"Coral Bookmakers",4220279,51.570007281798,-0.294300037738309,"Gambling",0,1,0,2365
"Coral Bookmakers",4220279,51.4808630014037,-0.113770003114368,"Gambling",0,1,0,2366
"Nullarbor",4210273,51.5247723900391,-0.105935991263247,"Entertainment",1,0,0,2367
"Coral Bookmakers",4220279,51.5694816941182,0.012977915015979,"Gambling",0,1,0,2368
"Coral Bookmakers",4220279,51.4457295530199,-0.410702054521106,"Gambling",0,1,0,2369
"Maxims",4220280,51.5012860525145,-0.184541595103689,"Gambling",0,1,0,2370
"etc.venues",4250762,51.5212871018359,-0.108401361910321,"Entertainment",1,0,0,2371
"Crayford Greyhound Stadium",4240298,51.4485595497399,0.175409016476504,"Sports",0,0,1,2372
"discosite.com",4210276,51.6034664830845,0.0049930232112667,"Entertainment",1,0,0,2373
"Bump Mobile Disco",4210276,51.4072226221291,-0.0232736964223646,"Entertainment",1,0,0,2374
"Cineworld",4250308,51.6500844784617,-0.0609064669468296,"Entertainment",1,0,0,2375
"Mobile Nightclub",4210276,51.5037834200773,-0.0001263953474733,"Entertainment",1,0,0,2376
"Midas Touch Mobile Disco",4210276,51.4560865540277,-0.236771647874599,"Entertainment",1,0,0,2377
"Rob James Entertainment",4210276,51.3806371616995,-0.222945739285934,"Entertainment",1,0,0,2378
"Reel Cinemas",4250308,51.6551886894339,-0.275100346958607,"Entertainment",1,0,0,2379
"Paul Allen Discotheques",4210276,51.4208713646851,0.231772172221087,"Entertainment",1,0,0,2380
"Priory Farm Equine Spa & Rehab Centre",4230321,51.513191492615,-0.558929145100953,"Sports",0,0,1,2381
"Ladbrokes Plc",4220279,51.5672148314827,0.220330954576222,"Gambling",0,1,0,2382
"Ladbrokes Plc",4220279,51.5761113714052,0.182037521525937,"Gambling",0,1,0,2383
"Ladbrokes Plc",4220279,51.574539017043,0.183992801265852,"Gambling",0,1,0,2384
"Rainbow Productions",4210273,51.4145560430065,-0.175468225033798,"Entertainment",1,0,0,2385
"Hart Media",4210273,51.5425167347443,-0.12510072046645,"Entertainment",1,0,0,2386
"Ladbrokes Plc",4220279,51.5758677505821,0.176222546555415,"Gambling",0,1,0,2387
"Isosceles Theatre Company",4210273,51.410125846511,-0.231997669792131,"Entertainment",1,0,0,2388
"Ladbrokes Plc",4220279,51.4857354147059,-0.435182043047992,"Gambling",0,1,0,2389
"Ladbrokes Plc",4220279,51.508902538406,-0.415323819516019,"Gambling",0,1,0,2390
"Ladbrokes Plc",4220279,51.4779686093358,-0.405659105903903,"Gambling",0,1,0,2391
"Ladbrokes Plc",4220279,51.4845155866608,-0.395943844264141,"Gambling",0,1,0,2392
"Ladbrokes Plc",4220279,51.485624943521,-0.374696644320405,"Gambling",0,1,0,2393
"Ladbrokes Plc",4220279,51.4753246209005,-0.359675252722964,"Gambling",0,1,0,2394
"Ladbrokes Plc",4220279,51.4679750772684,-0.366817890173645,"Gambling",0,1,0,2395
"Ladbrokes Plc",4220279,51.4172918434886,-0.369625790298357,"Gambling",0,1,0,2396
"Ladbrokes Plc",4220279,51.4272756212937,-0.327655843532995,"Gambling",0,1,0,2397
"Ladbrokes Plc",4220279,51.4481996057607,-0.329453135116704,"Gambling",0,1,0,2398
"Ladbrokes Plc",4220279,51.4568383492676,0.141917207146887,"Gambling",0,1,0,2399
"Ladbrokes Plc",4220279,51.5872262611069,-0.304770328530115,"Gambling",0,1,0,2400
"Ladbrokes Plc",4220279,51.6041206327221,-0.328458997797133,"Gambling",0,1,0,2401
"Ladbrokes Plc",4220279,51.6039946352106,-0.339857122772462,"Gambling",0,1,0,2402
"Ladbrokes Plc",4220279,51.5629990866211,-0.355171989636243,"Gambling",0,1,0,2403
"Ladbrokes Plc",4220279,51.5802862516494,-0.333793424664604,"Gambling",0,1,0,2404
"Ladbrokes Plc",4220279,51.3199694685618,-0.556238037840563,"Gambling",0,1,0,2405
"Ladbrokes Plc",4220279,51.4529964718564,-0.357671951689384,"Gambling",0,1,0,2406
"Ladbrokes Plc",4220279,51.4443181001794,-0.345468356427751,"Gambling",0,1,0,2407
"Ladbrokes Plc",4220279,51.4566100122241,-0.409159753826538,"Gambling",0,1,0,2408
"Ladbrokes Plc",4220279,51.4056959191989,-0.163225657008693,"Gambling",0,1,0,2409
"All Saints Theatre Ltd",4210273,51.4792370162807,-0.0512399024746905,"Entertainment",1,0,0,2410
"K C Faces - Professional Face Painters",4210273,51.582535037376,-0.44254001329366,"Entertainment",1,0,0,2411
"Fitness First",4240293,51.4362459174746,-0.158202110178466,"Sports",0,0,1,2412
"Fitness First",4240293,51.4369342781833,-0.127297805691025,"Sports",0,0,1,2413
"Ladbrokes Plc",4220279,51.365206554447,-0.16065141531334,"Gambling",0,1,0,2414
"Fitness First",4240293,51.5144943472916,-0.139107487267978,"Sports",0,0,1,2415
"Fitness First",4240293,51.5126872593834,-0.139699957287078,"Sports",0,0,1,2416
"Ladbrokes Plc",4220279,51.6410337399059,-0.0476203556679317,"Gambling",0,1,0,2417
"Ladbrokes Plc",4220279,51.3607321366338,-0.192157156060553,"Gambling",0,1,0,2418
"Royal Festival Hall - the South Bank Centre",4250315,51.5057666530395,-0.116825455337109,"Entertainment",1,0,0,2419
"Ladbrokes Plc",4220279,51.6494125362058,-0.147955911415518,"Gambling",0,1,0,2420
"Ladbrokes Plc",4220279,51.6468693733522,-0.0649752996350883,"Gambling",0,1,0,2421
"Ladbrokes Plc",4220279,51.4026188983334,-0.371757805049469,"Gambling",0,1,0,2422
"Ladbrokes Plc",4220279,51.3821106063749,-0.285196637569813,"Gambling",0,1,0,2423
"Fitness First",4240293,51.5126271893149,-0.0790715480027324,"Sports",0,0,1,2424
"Ladbrokes Plc",4220279,51.6567835695904,-0.046784479160623,"Gambling",0,1,0,2425
"Ladbrokes Plc",4220279,51.403072176408,-0.273865687995585,"Gambling",0,1,0,2426
"Ladbrokes Plc",4220279,51.4159756037963,-0.288649609817543,"Gambling",0,1,0,2427
"Ladbrokes Plc",4220279,51.3968948580774,0.173459861696198,"Gambling",0,1,0,2428
"Ladbrokes Plc",4220279,51.3564096679552,0.10542874356436,"Gambling",0,1,0,2429
"Ladbrokes Plc",4220279,51.3669363036072,-0.3063812557432,"Gambling",0,1,0,2430
"Ladbrokes Plc",4220279,51.4064325958287,-0.0302957757194812,"Gambling",0,1,0,2431
"Ladbrokes Plc",4220279,51.4061701878226,0.0158050341571788,"Gambling",0,1,0,2432
"Ladbrokes Plc",4220279,51.6251316782198,0.0439746932276154,"Gambling",0,1,0,2433
"Ladbrokes Plc",4220279,51.5665679846469,0.110723134671902,"Gambling",0,1,0,2434
"Ladbrokes Plc",4220279,51.5732829688316,0.0842060620469176,"Gambling",0,1,0,2435
"Ladbrokes Plc",4220279,51.6674884722867,-0.282977045568894,"Gambling",0,1,0,2436
"Ladbrokes Plc",4220279,51.6514697541064,-0.261335205335097,"Gambling",0,1,0,2437
"Ladbrokes Plc",4220279,51.6555514945355,-0.275925074010394,"Gambling",0,1,0,2438
"Ladbrokes Plc",4220279,51.5370433297606,0.0780653478808364,"Gambling",0,1,0,2439
"Ladbrokes Plc",4220279,51.538961554781,0.0804456063073374,"Gambling",0,1,0,2440
"Ladbrokes Plc",4220279,51.6555418842145,0.0660126836729061,"Gambling",0,1,0,2441
"Ladbrokes Plc",4220279,51.5646269010105,0.0829733103768919,"Gambling",0,1,0,2442
"Ladbrokes Plc",4220279,51.5537781924692,-0.29134429809334,"Gambling",0,1,0,2443
"Ladbrokes Plc",4220279,51.6280567115332,-0.386491248378491,"Gambling",0,1,0,2444
"Ladbrokes Plc",4220279,51.6192861353699,-0.385336138336258,"Gambling",0,1,0,2445
"Ladbrokes Plc",4220279,51.5518247287107,-0.319212428225894,"Gambling",0,1,0,2446
"Ladbrokes Plc",4220279,51.5371701943943,-0.389945100474723,"Gambling",0,1,0,2447
"Ladbrokes Plc",4220279,51.5512077365266,-0.350505744466602,"Gambling",0,1,0,2448
"Ladbrokes Plc",4220279,51.4664503959812,-0.292981416233697,"Gambling",0,1,0,2449
"Ladbrokes Plc",4220279,51.4708160559693,-0.3287395008066,"Gambling",0,1,0,2450
"Ladbrokes Plc",4220279,51.4771189768709,-0.327679686284183,"Gambling",0,1,0,2451
"Ladbrokes Plc",4220279,51.4358889331992,-0.391951745003074,"Gambling",0,1,0,2452
"Ladbrokes Plc",4220279,51.5591445658643,0.0838048032372311,"Gambling",0,1,0,2453
"Ladbrokes Plc",4220279,51.5578851395088,0.0716433314367839,"Gambling",0,1,0,2454
"Ladbrokes Plc",4220279,51.6165542541372,-0.260628830725957,"Gambling",0,1,0,2455
"Ladbrokes Plc",4220279,51.5974985538649,-0.264378923398792,"Gambling",0,1,0,2456
"Ladbrokes Plc",4220279,51.5962711693157,-0.294998325307415,"Gambling",0,1,0,2457
"Dartford Conservative Club",4250314,51.4446010035928,0.214393336682353,"Entertainment",1,0,0,2458
"Aldwych Theatre",4250315,51.5130747099802,-0.118887653043816,"Entertainment",1,0,0,2459
"Proud City Cabaret",4210273,51.5112630923203,-0.080339497963651,"Entertainment",1,0,0,2460
"Home Park Adventure Playground",4230770,51.4257135510902,-0.0389031009926476,"Sports",0,0,1,2461
"Oakfield Children's Centre",4210271,51.4339518397385,0.214942952497728,"Entertainment",1,0,0,2462
"Jenningsbet",4220279,51.4808147414037,0.0697472899405426,"Gambling",0,1,0,2463
"A M Personal Management Ltd",4210273,51.4879085611973,-0.215810998960382,"Entertainment",1,0,0,2464
"Islington Assembly Hall",4210273,51.5417074785102,-0.102175620276615,"Entertainment",1,0,0,2465
"First Global Events Agency",4210273,51.5027365092304,-0.0912595124899159,"Entertainment",1,0,0,2466
"United Grand Lodge of England",4250314,51.5151610537445,-0.121136553758956,"Entertainment",1,0,0,2467
"Hayes Working Mens Club & Institute Ltd",4250314,51.5071099172238,-0.41695377725504,"Entertainment",1,0,0,2468
"Telford Park Lawn Tennis Club",4240305,51.4400898771532,-0.129499751194556,"Sports",0,0,1,2469
"Action Challenge",4210273,51.492046466099,0.0748514424534809,"Entertainment",1,0,0,2470
"UK Coach Rally",4210273,51.4994778696539,-0.505695424603179,"Entertainment",1,0,0,2471
"The Royal British Legion",4250314,51.5734863700544,-0.401548880372325,"Entertainment",1,0,0,2472
"The Top Secret Comedy Club",4250315,51.515425146012,-0.123028170549604,"Entertainment",1,0,0,2473
"Almeida Theatre",4250315,51.5379871846521,-0.102892762233562,"Entertainment",1,0,0,2474
"Provincial Grand Lodge of Middlesex",4250314,51.4522872022235,-0.329807675341669,"Entertainment",1,0,0,2475
"S O Services Ltd",4210273,51.4103919054013,-0.247315928504895,"Entertainment",1,0,0,2476
"Winfield Wine Events",4210273,51.5155228279993,-0.319208628439189,"Entertainment",1,0,0,2477
"S C G GB Ltd",4210273,51.5259014489644,-0.125278765439074,"Entertainment",1,0,0,2478
"The Royal British Legion",4250314,51.6360582705612,-0.133716660625354,"Entertainment",1,0,0,2479
"Start 2 Finish Event Management",4210273,51.3552297972355,-0.0918243380162705,"Entertainment",1,0,0,2480
"I D S London",4210273,51.4783168478924,-0.165897285028132,"Entertainment",1,0,0,2481
"E Coomes Ltd",4220279,51.4793479719488,0.0875534704375951,"Gambling",0,1,0,2482
"The Royal British Legion",4250314,51.4199780974394,-0.420673430132241,"Entertainment",1,0,0,2483
"C L Events",4210273,51.3582467796816,-0.215926984521074,"Entertainment",1,0,0,2484
"Pyrford Social Club",4250314,51.3229479989414,-0.509028073356441,"Entertainment",1,0,0,2485
"June Productions Ltd",4210273,51.303324434994,-0.0504083032676317,"Entertainment",1,0,0,2486
